combined.initial.extinct.1M.log	NeParameter
21.618750000000066	6.929281412764353E-5
21.631250000000065	6.981761114502203E-5
21.643750000000065	7.034240816240052E-5
21.656250000000064	7.086720517977903E-5
21.668750000000063	7.139200219715753E-5
21.681250000000063	7.194836833037195E-5
21.693750000000062	7.251077816377082E-5
21.70625000000006	7.307318799716968E-5
21.71875000000006	7.363559783056856E-5
21.73125000000006	7.419800766396743E-5
21.74375000000006	7.476041749736629E-5
21.75625000000006	7.532282733076516E-5
21.768750000000058	7.588523716416404E-5
21.781250000000057	7.64476469975629E-5
21.793750000000056	7.701005683096177E-5
21.806250000000055	7.757246666436063E-5
21.818750000000055	7.813487649775951E-5
21.831250000000054	7.869728633115838E-5
21.843750000000053	7.925969616455724E-5
21.856250000000053	7.982210599795611E-5
21.868750000000052	8.042026297827093E-5
21.88125000000005	8.10222638643323E-5
21.89375000000005	8.162426475039369E-5
21.90625000000005	8.222626563645506E-5
21.91875000000005	8.282826652251645E-5
21.93125000000005	8.343026740857782E-5
21.943750000000048	8.40322682946392E-5
21.956250000000047	8.463426918070057E-5
21.968750000000046	8.523627006676194E-5
21.981250000000045	8.583827095282333E-5
21.993750000000045	8.64402718388847E-5
22.006250000000044	8.704227272494609E-5
22.018750000000043	8.764427361100746E-5
22.031250000000043	8.824627449706884E-5
22.043750000000042	8.884827538313021E-5
22.05625000000004	8.949152392115824E-5
22.06875000000004	9.013620208788079E-5
22.08125000000004	9.078088025460335E-5
22.09375000000004	9.14255584213259E-5
22.10625000000004	9.207023658804846E-5
22.118750000000038	9.271491475477102E-5
22.131250000000037	9.335959292149357E-5
22.143750000000036	9.400427108821611E-5
22.156250000000036	9.464894925493867E-5
22.168750000000035	9.529362742166123E-5
22.181250000000034	9.593830558838378E-5
22.193750000000033	9.658298375510634E-5
22.206250000000033	9.72276619218289E-5
22.218750000000032	9.787234008855145E-5
22.23125000000003	9.851843869922724E-5
22.24375000000003	9.921031853830453E-5
22.25625000000003	9.990219837738184E-5
22.26875000000003	1.0059407821645915E-4
22.28125000000003	1.0128595805553646E-4
22.293750000000028	1.0197783789461376E-4
22.306250000000027	1.0266971773369107E-4
22.318750000000026	1.0336159757276838E-4
22.331250000000026	1.040534774118457E-4
22.343750000000025	1.0474535725092299E-4
22.356250000000024	1.054372370900003E-4
22.368750000000023	1.0612911692907761E-4
22.381250000000023	1.0682099676815492E-4
22.393750000000022	1.0751287660723222E-4
22.40625000000002	1.0820475644630953E-4
22.41875000000002	1.0890164795276195E-4
22.43125000000002	1.096470228040721E-4
22.44375000000002	1.1039239765538225E-4
22.45625000000002	1.1113777250669241E-4
22.468750000000018	1.1188314735800256E-4
22.481250000000017	1.1262852220931272E-4
22.493750000000016	1.1337389706062286E-4
22.506250000000016	1.1411927191193302E-4
22.518750000000015	1.1486464676324317E-4
22.531250000000014	1.1561002161455333E-4
22.543750000000014	1.1635539646586347E-4
22.556250000000013	1.1710077131717362E-4
22.568750000000012	1.1784614616848378E-4
22.58125000000001	1.1859152101979394E-4
22.59375000000001	1.1933689587110408E-4
22.60625000000001	1.2009200152788023E-4
22.61875000000001	1.208992470942916E-4
22.63125000000001	1.2170649266070297E-4
22.643750000000008	1.2251373822711435E-4
22.656250000000007	1.233209837935257E-4
22.668750000000006	1.241282293599371E-4
22.681250000000006	1.2493547492634845E-4
22.693750000000005	1.2574272049275983E-4
22.706250000000004	1.265499660591712E-4
22.718750000000004	1.2735721162558257E-4
22.731250000000003	1.2816445719199393E-4
22.743750000000002	1.289717027584053E-4
22.75625	1.2977894832481667E-4
22.76875	1.3058619389122805E-4
22.78125	1.313934394576394E-4
22.79375	1.3221672120780704E-4
22.80625	1.3309657202189836E-4
22.818749999999998	1.3397642283598967E-4
22.831249999999997	1.34856273650081E-4
22.843749999999996	1.357361244641723E-4
22.856249999999996	1.3661597527826362E-4
22.868749999999995	1.374958260923549E-4
22.881249999999994	1.3837567690644622E-4
22.893749999999994	1.3925552772053754E-4
22.906249999999993	1.4013537853462885E-4
22.918749999999992	1.4101522934872017E-4
22.93124999999999	1.4189508016281148E-4
22.94374999999999	1.4277493097690277E-4
22.95624999999999	1.436547817909941E-4
22.96874999999999	1.445346326050854E-4
22.98124999999999	1.45438923640291E-4
22.993749999999988	1.464046924734846E-4
23.006249999999987	1.473704613066782E-4
23.018749999999986	1.483362301398718E-4
23.031249999999986	1.4930199897306544E-4
23.043749999999985	1.5026776780625905E-4
23.056249999999984	1.5123353663945265E-4
23.068749999999984	1.5219930547264628E-4
23.081249999999983	1.5316507430583988E-4
23.093749999999982	1.541308431390335E-4
23.10624999999998	1.550966119722271E-4
23.11874999999998	1.5606238080542072E-4
23.13124999999998	1.5702814963861433E-4
23.14374999999998	1.5799391847180793E-4
23.15624999999998	1.5895968730500156E-4
23.168749999999978	1.5996094067855413E-4
23.181249999999977	1.610286615063053E-4
23.193749999999977	1.6209638233405648E-4
23.206249999999976	1.6316410316180767E-4
23.218749999999975	1.6423182398955886E-4
23.231249999999974	1.6529954481731005E-4
23.243749999999974	1.663672656450612E-4
23.256249999999973	1.674349864728124E-4
23.268749999999972	1.6850270730056358E-4
23.28124999999997	1.6957042812831477E-4
23.29374999999997	1.7063814895606596E-4
23.30624999999997	1.7170586978381712E-4
23.31874999999997	1.727735906115683E-4
23.33124999999997	1.738413114393195E-4
23.343749999999968	1.749090322670707E-4
23.356249999999967	1.760264616388922E-4
23.368749999999967	1.7721493886977782E-4
23.381249999999966	1.7840341610066344E-4
23.393749999999965	1.7959189333154903E-4
23.406249999999964	1.8078037056243465E-4
23.418749999999964	1.8196884779332026E-4
23.431249999999963	1.8315732502420585E-4
23.443749999999962	1.8434580225509147E-4
23.45624999999996	1.855342794859771E-4
23.46874999999996	1.867227567168627E-4
23.48124999999996	1.879112339477483E-4
23.49374999999996	1.8909971117863391E-4
23.50624999999996	1.9028818840951953E-4
23.518749999999958	1.9147666564040515E-4
23.531249999999957	1.9266514287129074E-4
23.543749999999957	1.9392123315193803E-4
23.556249999999956	1.952519833155745E-4
23.568749999999955	1.9658273347921096E-4
23.581249999999955	1.9791348364284742E-4
23.593749999999954	1.992442338064839E-4
23.606249999999953	2.0057498397012036E-4
23.618749999999952	2.0190573413375682E-4
23.63124999999995	2.032364842973933E-4
23.64374999999995	2.0456723446102976E-4
23.65624999999995	2.0589798462466622E-4
23.66874999999995	2.072287347883027E-4
23.68124999999995	2.0855948495193915E-4
23.693749999999948	2.0989023511557562E-4
23.706249999999947	2.112209852792121E-4
23.718749999999947	2.1255173544284855E-4
23.731249999999946	2.1397210684537583E-4
23.743749999999945	2.1546918372444064E-4
23.756249999999945	2.1696626060350543E-4
23.768749999999944	2.1846333748257025E-4
23.781249999999943	2.1996041436163507E-4
23.793749999999942	2.2145749124069986E-4
23.80624999999994	2.2295456811976467E-4
23.81874999999994	2.244516449988295E-4
23.83124999999994	2.259487218778943E-4
23.84374999999994	2.274457987569591E-4
23.85624999999994	2.289428756360239E-4
23.868749999999938	2.3043995251508873E-4
23.881249999999937	2.3193702939415355E-4
23.893749999999937	2.3343410627321834E-4
23.906249999999936	2.3493118315228315E-4
23.918749999999935	2.3654429974250945E-4
23.931249999999935	2.3823399981852308E-4
23.943749999999934	2.3992369989453668E-4
23.956249999999933	2.4161339997055028E-4
23.968749999999932	2.4330310004656389E-4
23.981249999999932	2.449928001225775E-4
23.99374999999993	2.466825001985911E-4
24.00624999999993	2.483722002746047E-4
24.01874999999993	2.500619003506183E-4
24.03124999999993	2.5175160042663195E-4
24.04374999999993	2.5344130050264553E-4
24.056249999999928	2.5513100057865916E-4
24.068749999999927	2.5682070065467273E-4
24.081249999999926	2.5851040073068636E-4
24.093749999999925	2.602001008067E-4
24.106249999999925	2.620368236585976E-4
24.118749999999924	2.639472753948411E-4
24.131249999999923	2.658577271310846E-4
24.143749999999923	2.677681788673281E-4
24.156249999999922	2.696786306035716E-4
24.16874999999992	2.715890823398151E-4
24.18124999999992	2.734995340760586E-4
24.19374999999992	2.7540998581230213E-4
24.20624999999992	2.7732043754854563E-4
24.21874999999992	2.7923088928478914E-4
24.231249999999918	2.8114134102103264E-4
24.243749999999917	2.8305179275727615E-4
24.256249999999916	2.8496224449351965E-4
24.268749999999915	2.8687269622976316E-4
24.281249999999915	2.887831479660066E-4
24.293749999999914	2.908761428965867E-4
24.306249999999913	2.930367903807714E-4
24.318749999999913	2.9519743786495607E-4
24.331249999999912	2.973580853491408E-4
24.34374999999991	2.995187328333255E-4
24.35624999999991	3.0167938031751024E-4
24.36874999999991	3.0384002780169497E-4
24.38124999999991	3.060006752858797E-4
24.39374999999991	3.081613227700644E-4
24.406249999999908	3.1032197025424914E-4
24.418749999999907	3.1248261773843386E-4
24.431249999999906	3.146432652226186E-4
24.443749999999905	3.168039127068033E-4
24.456249999999905	3.1896456019098803E-4
24.468749999999904	3.2112520767517275E-4
24.481249999999903	3.2350822753063997E-4
24.493749999999903	3.259492258510524E-4
24.506249999999902	3.2839022417146483E-4
24.5187499999999	3.3083122249187726E-4
24.5312499999999	3.332722208122897E-4
24.5437499999999	3.3571321913270207E-4
24.5562499999999	3.381542174531145E-4
24.5687499999999	3.4059521577352694E-4
24.581249999999898	3.4303621409393937E-4
24.593749999999897	3.454772124143518E-4
24.606249999999896	3.479182107347642E-4
24.618749999999896	3.503592090551766E-4
24.631249999999895	3.5280020737558904E-4
24.643749999999894	3.552412056960015E-4
24.656249999999893	3.576822040164139E-4
24.668749999999893	3.603892748061746E-4
24.681249999999892	3.631408207138346E-4
24.69374999999989	3.658923666214946E-4
24.70624999999989	3.686439125291546E-4
24.71874999999989	3.713954584368146E-4
24.73124999999989	3.741470043444746E-4
24.74374999999989	3.768985502521346E-4
24.756249999999888	3.796500961597947E-4
24.768749999999887	3.824016420674547E-4
24.781249999999886	3.851531879751147E-4
24.793749999999886	3.879047338827747E-4
24.806249999999885	3.906562797904347E-4
24.818749999999884	3.934078256980947E-4
24.831249999999883	3.961593716057547E-4
24.843749999999883	3.9891091751341473E-4
24.856249999999882	4.019754655309625E-4
24.86874999999988	4.0506709193830474E-4
24.88124999999988	4.0815871834564695E-4
24.89374999999988	4.1125034475298917E-4
24.90624999999988	4.143419711603314E-4
24.91874999999988	4.174335975676736E-4
24.931249999999878	4.205252239750158E-4
24.943749999999877	4.2361685038235804E-4
24.956249999999876	4.2670847678970026E-4
24.968749999999876	4.298001031970425E-4
24.981249999999875	4.328917296043847E-4
24.993749999999874	4.359833560117269E-4
25.006249999999874	4.3907498241906913E-4
25.018749999999873	4.4216660882641135E-4
25.031249999999872	4.4525823523375356E-4
25.04374999999987	4.487121979264007E-4
25.05624999999987	4.521720641650574E-4
25.06874999999987	4.5563193040371416E-4
25.08124999999987	4.5909179664237095E-4
25.09374999999987	4.625516628810277E-4
25.106249999999868	4.6601152911968444E-4
25.118749999999867	4.6947139535834123E-4
25.131249999999866	4.7293126159699797E-4
25.143749999999866	4.763911278356547E-4
25.156249999999865	4.7985099407431145E-4
25.168749999999864	4.8331086031296825E-4
25.181249999999864	4.86770726551625E-4
25.193749999999863	4.902305927902817E-4
25.206249999999862	4.936904590289385E-4
25.21874999999986	4.971690802644524E-4
25.23124999999986	5.01023291434058E-4
25.24374999999986	5.048775026036636E-4
25.25624999999986	5.087317137732691E-4
25.26874999999986	5.125859249428748E-4
25.281249999999858	5.164401361124803E-4
25.293749999999857	5.202943472820858E-4
25.306249999999856	5.241485584516915E-4
25.318749999999856	5.28002769621297E-4
25.331249999999855	5.318569807909025E-4
25.343749999999854	5.357111919605082E-4
25.356249999999854	5.395654031301137E-4
25.368749999999853	5.434196142997192E-4
25.381249999999852	5.472738254693249E-4
25.39374999999985	5.511280366389304E-4
25.40624999999985	5.550286843512805E-4
25.41874999999985	5.593006723456302E-4
25.43124999999985	5.6357266033998E-4
25.44374999999985	5.678446483343298E-4
25.456249999999848	5.721166363286795E-4
25.468749999999847	5.763886243230294E-4
25.481249999999847	5.806606123173792E-4
25.493749999999846	5.84932600311729E-4
25.506249999999845	5.892045883060787E-4
25.518749999999844	5.934765763004285E-4
25.531249999999844	5.977485642947784E-4
25.543749999999843	6.020205522891282E-4
25.556249999999842	6.062925402834779E-4
25.56874999999984	6.105645282778277E-4
25.58124999999984	6.148365162721775E-4
25.59374999999984	6.19185043176936E-4
25.60624999999984	6.238950390507391E-4
25.61874999999984	6.286050349245423E-4
25.631249999999838	6.333150307983454E-4
25.643749999999837	6.380250266721485E-4
25.656249999999837	6.427350225459516E-4
25.668749999999836	6.474450184197547E-4
25.681249999999835	6.521550142935578E-4
25.693749999999834	6.56865010167361E-4
25.706249999999834	6.615750060411641E-4
25.718749999999833	6.662850019149672E-4
25.731249999999832	6.709949977887703E-4
25.74374999999983	6.757049936625735E-4
25.75624999999983	6.804149895363766E-4
25.76874999999983	6.851249854101797E-4
25.78124999999983	6.899433346514628E-4
25.79374999999983	6.951079570473132E-4
25.806249999999828	7.002725794431636E-4
25.818749999999827	7.054372018390141E-4
25.831249999999827	7.106018242348644E-4
25.843749999999826	7.157664466307149E-4
25.856249999999825	7.209310690265653E-4
25.868749999999824	7.260956914224157E-4
25.881249999999824	7.312603138182661E-4
25.893749999999823	7.364249362141165E-4
25.906249999999822	7.41589558609967E-4
25.91874999999982	7.467541810058174E-4
25.93124999999982	7.519188034016677E-4
25.94374999999982	7.570834257975182E-4
25.95624999999982	7.622480481933687E-4
25.96874999999982	7.675537775831347E-4
25.981249999999818	7.731857553063274E-4
25.993749999999817	7.7881773302952E-4
26.006249999999817	7.844497107527126E-4
26.018749999999816	7.900816884759053E-4
26.031249999999815	7.957136661990979E-4
26.043749999999815	8.013456439222906E-4
26.056249999999814	8.069776216454832E-4
26.068749999999813	8.126095993686758E-4
26.081249999999812	8.182415770918686E-4
26.09374999999981	8.238735548150612E-4
26.10624999999981	8.295055325382539E-4
26.11874999999981	8.351375102614465E-4
26.13124999999981	8.407694879846391E-4
26.14374999999981	8.464014657078318E-4
26.156249999999808	8.52207452514571E-4
26.168749999999807	8.583154915100131E-4
26.181249999999807	8.644235305054553E-4
26.193749999999806	8.705315695008976E-4
26.206249999999805	8.766396084963398E-4
26.218749999999805	8.82747647491782E-4
26.231249999999804	8.888556864872243E-4
26.243749999999803	8.949637254826665E-4
26.256249999999802	9.010717644781088E-4
26.2687499999998	9.07179803473551E-4
26.2812499999998	9.132878424689932E-4
26.2937499999998	9.193958814644354E-4
26.3062499999998	9.255039204598776E-4
26.3187499999998	9.316119594553198E-4
26.331249999999798	9.377199984507621E-4
26.343749999999797	9.440343352886853E-4
26.356249999999797	9.506231318482218E-4
26.368749999999796	9.572119284077584E-4
26.381249999999795	9.638007249672949E-4
26.393749999999795	9.703895215268314E-4
26.406249999999794	9.769783180863679E-4
26.418749999999793	9.835671146459044E-4
26.431249999999793	9.90155911205441E-4
26.443749999999792	9.967447077649774E-4
26.45624999999979	0.001003333504324514
26.46874999999979	0.0010099223008840502
26.48124999999979	0.0010165110974435867
26.49374999999979	0.0010230998940031232
26.50624999999979	0.0010296886905626597
26.518749999999788	0.0010362774871221963
26.531249999999787	0.0010431035673609845
26.543749999999786	0.001050173961056106
26.556249999999785	0.0010572443547512277
26.568749999999785	0.0010643147484463492
26.581249999999784	0.001071385142141471
26.593749999999783	0.0010784555358365924
26.606249999999783	0.0010855259295317141
26.618749999999782	0.0010925963232268356
26.63124999999978	0.0010996667169219574
26.64374999999978	0.0011067371106170789
26.65624999999978	0.0011138075043122006
26.66874999999978	0.001120877898007322
26.68124999999978	0.0011279482917024438
26.693749999999778	0.0011350186853975653
26.706249999999777	0.001142089079092687
26.718749999999776	0.0011494258586098544
26.731249999999775	0.0011569751109111084
26.743749999999775	0.0011645243632123624
26.756249999999774	0.0011720736155136165
26.768749999999773	0.0011796228678148707
26.781249999999773	0.0011871721201161247
26.793749999999772	0.0011947213724173788
26.80624999999977	0.0012022706247186328
26.81874999999977	0.001209819877019887
26.83124999999977	0.001217369129321141
26.84374999999977	0.0012249183816223951
26.85624999999977	0.0012324676339236491
26.868749999999768	0.0012400168862249034
26.881249999999767	0.0012475661385261574
26.893749999999766	0.0012551153908274115
26.906249999999766	0.001262957802947604
26.918749999999765	0.0012709799814255135
26.931249999999764	0.001279002159903423
26.943749999999763	0.0012870243383813324
26.956249999999763	0.001295046516859242
26.968749999999762	0.0013030686953371515
26.98124999999976	0.001311090873815061
26.99374999999976	0.0013191130522929705
27.00624999999976	0.00132713523077088
27.01874999999976	0.0013351574092487896
27.03124999999976	0.001343179587726699
27.043749999999758	0.0013512017662046084
27.056249999999757	0.001359223944682518
27.068749999999756	0.0013672461231604275
27.081249999999756	0.0013752683016383372
27.093749999999755	0.0013836077947247043
27.106249999999754	0.0013920942386909754
27.118749999999753	0.0014005806826572467
27.131249999999753	0.001409067126623518
27.143749999999752	0.0014175535705897892
27.15624999999975	0.0014260400145560605
27.16874999999975	0.0014345264585223319
27.18124999999975	0.0014430129024886032
27.19374999999975	0.0014514993464548743
27.20624999999975	0.0014599857904211457
27.218749999999748	0.001468472234387417
27.231249999999747	0.0014769586783536883
27.243749999999746	0.0014854451223199595
27.256249999999746	0.0014939315662862308
27.268749999999745	0.0015024180102525021
27.281249999999744	0.0015112431733949204
27.293749999999743	0.0015201830152325347
27.306249999999743	0.0015291228570701487
27.318749999999742	0.001538062698907763
27.33124999999974	0.0015470025407453773
27.34374999999974	0.0015559423825829916
27.35624999999974	0.0015648822244206057
27.36874999999974	0.00157382206625822
27.38124999999974	0.001582761908095834
27.393749999999738	0.0015917017499334483
27.406249999999737	0.0016006415917710626
27.418749999999736	0.0016095814336086769
27.431249999999736	0.001618521275446291
27.443749999999735	0.0016274611172839052
27.456249999999734	0.0016364009591215193
27.468749999999734	0.001645698201144786
27.481249999999733	0.0016550789185623852
27.493749999999732	0.0016644596359799842
27.50624999999973	0.0016738403533975831
27.51874999999973	0.0016832210708151822
27.53124999999973	0.0016926017882327813
27.54374999999973	0.0017019825056503804
27.55624999999973	0.0017113632230679793
27.568749999999728	0.0017207439404855784
27.581249999999727	0.0017301246579031775
27.593749999999726	0.0017395053753207763
27.606249999999726	0.0017488860927383754
27.618749999999725	0.0017582668101559745
27.631249999999724	0.0017676475275735736
27.643749999999724	0.0017770282449911725
27.656249999999723	0.0017867824956190877
27.668749999999722	0.0017965904735531219
27.68124999999972	0.001806398451487156
27.69374999999972	0.0018162064294211901
27.70624999999972	0.0018260144073552244
27.71874999999972	0.0018358223852892586
27.73124999999972	0.0018456303632232926
27.743749999999718	0.0018554383411573268
27.756249999999717	0.001865246319091361
27.768749999999716	0.0018750542970253953
27.781249999999716	0.0018848622749594295
27.793749999999715	0.0018946702528934635
27.806249999999714	0.0019044782308274978
27.818749999999714	0.001914286208761532
27.831249999999713	0.001924094186695566
27.843749999999712	0.0019342895957345778
27.85624999999971	0.0019445106822294498
27.86874999999971	0.0019547317687243215
27.88124999999971	0.0019649528552191935
27.89374999999971	0.001975173941714065
27.90624999999971	0.001985395028208937
27.918749999999708	0.001995616114703809
27.931249999999707	0.0020058372011986804
27.943749999999707	0.0020160582876935524
27.956249999999706	0.0020262793741884244
27.968749999999705	0.0020365004606832963
27.981249999999704	0.002046721547178168
27.993749999999704	0.00205694263367304
28.006249999999703	0.0020671637201679118
28.018749999999702	0.002077385379170332
28.0312499999997	0.002088005426632014
28.0437499999997	0.002098625474093696
28.0562499999997	0.0021092455215553784
28.0687499999997	0.0021198655690170603
28.0812499999997	0.0021304856164787423
28.093749999999698	0.0021411056639404247
28.106249999999697	0.0021517257114021067
28.118749999999697	0.0021623457588637886
28.131249999999696	0.002172965806325471
28.143749999999695	0.002183585853787153
28.156249999999694	0.0021942059012488354
28.168749999999694	0.0022048259487105174
28.181249999999693	0.0022154459961721993
28.193749999999692	0.0022260660436338817
28.20624999999969	0.002236711148693207
28.21874999999969	0.0022477165395421396
28.23124999999969	0.0022587219303910723
28.24374999999969	0.002269727321240005
28.25624999999969	0.002280732712088938
28.268749999999688	0.0022917381029378707
28.281249999999687	0.0023027434937868034
28.293749999999687	0.002313748884635736
28.306249999999686	0.002324754275484669
28.318749999999685	0.0023357596663336018
28.331249999999685	0.0023467650571825345
28.343749999999684	0.0023577704480314673
28.356249999999683	0.0023687758388804
28.368749999999682	0.002379781229729333
28.38124999999968	0.002390786620578265
28.39374999999968	0.002401839956751404
28.40624999999968	0.002413218119649465
28.41874999999968	0.002424596282547527
28.43124999999968	0.002435974445445588
28.443749999999678	0.0024473526083436496
28.456249999999677	0.0024587307712417112
28.468749999999677	0.0024701089341397724
