mu,Ne,LL
6.2499999999999995e-6,23.55,-3400.1909966299536
6.5e-6,23.55,-3412.4638663900823
6.75e-6,23.55,-3425.401831550098
7e-6,23.55,-3438.9565342120295
7.25e-6,23.55,-3453.0847089939784
7.499999999999999e-6,23.55,-3467.7474921633902
7.75e-6,23.55,-3482.909844094069
8e-6,23.55,-3498.5400634478447
8.249999999999999e-6,23.55,-3514.609376134198
8.5e-6,23.55,-3531.0915856504857
8.75e-6,23.55,-3547.962774119741
9e-6,23.55,-3565.201045453856
1e-6,23.6,-3595.223706432818
1.2499999999999999e-6,23.6,-3524.9255750800294
1.5e-6,23.6,-3472.956922089899
1.75e-6,23.6,-3433.6373956926327
2e-6,23.6,-3403.576332096708
2.25e-6,23.6,-3380.5866836385812
2.4999999999999998e-6,23.6,-3363.175149531122
2.75e-6,23.6,-3350.2766191052187
3e-6,23.6,-3341.1046540385582
3.25e-6,23.6,-3335.0620244024644
3.5e-6,23.6,-3331.684493934219
3.7499999999999997e-6,23.6,-3330.6040465972014
4e-6,23.6,-3331.524005510782
4.25e-6,23.6,-3334.201708175336
4.5e-6,23.6,-3338.4361411893074
4.749999999999999e-6,23.6,-3344.0589226471834
4.9999999999999996e-6,23.6,-3350.927600267424
5.25e-6,23.6,-3358.920586359844
5.5e-6,23.6,-3367.9332721607047
5.75e-6,23.6,-3377.875006615504
6e-6,23.6,-3388.6667186311183
6.2499999999999995e-6,23.6,-3400.2390250336607
6.5e-6,23.6,-3412.5307098347816
6.75e-6,23.6,-3425.487490654116
7e-6,23.6,-3439.061009593774
7.25e-6,23.6,-3453.2080012718234
7.499999999999999e-6,23.6,-3467.889601955868
7.75e-6,23.6,-3483.0707720197865
8e-6,23.6,-3498.719810125131
8.249999999999999e-6,23.6,-3514.8079421819266
8.5e-6,23.6,-3531.3089716869663
8.75e-6,23.6,-3548.198980763843
9e-6,23.6,-3565.45607332418
1e-6,23.65,-3594.878489026035
1.2499999999999999e-6,23.65,-3524.5990876934266
1.5e-6,23.65,-3472.6491653396106
1.75e-6,23.65,-3433.3483701951823
2e-6,23.65,-3403.3060384684663
2.25e-6,23.65,-3380.335122495893
2.4999999999999998e-6,23.65,-3362.9423214906337
2.75e-6,23.65,-3350.062524783387
3e-6,23.65,-3340.909294051965
3.25e-6,23.65,-3334.885399367495
3.5e-6,23.65,-3331.5266044675604
3.7499999999999997e-6,23.65,-3330.4648933153567
4e-6,23.65,-3331.403589030437
4.25e-6,23.65,-3334.100029113313
4.5e-6,23.65,-3338.3532001624603
4.749999999999999e-6,23.65,-3343.9947202718113
4.9999999999999996e-6,23.65,-3350.8821371606105
5.25e-6,23.65,-3358.8938631383103
5.5e-6,23.65,-3367.925289441244
5.75e-6,23.65,-3377.8857650151804
6e-6,23.65,-3388.6962187666077
6.2499999999999995e-6,23.65,-3400.2872675221374
6.5e-6,23.65,-3412.597695292961
6.75e-6,23.65,-3425.5732196990957
7e-6,23.65,-3439.165482842545
7.25e-6,23.65,-3453.3312193416104
7.499999999999999e-6,23.65,-3468.0315654635638
7.75e-6,23.65,-3483.231481582711
8e-6,23.65,-3498.8992663603644
8.249999999999999e-6,23.65,-3515.006145706386
8.5e-6,23.65,-3531.525923118247
8.75e-6,23.65,-3548.4346807188526
9e-6,23.65,-3565.710522420364
1e-6,23.700000000000003,-3594.534991439265
1.2499999999999999e-6,23.700000000000003,-3524.2742483541033
1.5e-6,23.700000000000003,-3472.3429848626997
1.75e-6,23.700000000000003,-3433.060849195735
2e-6,23.700000000000003,-3403.0371775613407
2.25e-6,23.700000000000003,-3380.084922296409
2.4999999999999998e-6,23.700000000000003,-3362.7107826135352
2.75e-6,23.700000000000003,-3349.8496478438697
3e-6,23.700000000000003,-3340.7150796652127
3.25e-6,23.700000000000003,-3334.709848148781
3.5e-6,23.700000000000003,-3331.3697170319706
3.7499999999999997e-6,23.700000000000003,-3330.3266702780916
4e-6,23.700000000000003,-3331.284031006835
4.25e-6,23.700000000000003,-3333.9991367187263
4.5e-6,23.700000000000003,-3338.270974011952
4.749999999999999e-6,23.700000000000003,-3343.931160981081
4.9999999999999996e-6,23.700000000000003,-3350.83724534487
5.25e-6,23.700000000000003,-3358.8676394130016
5.5e-6,23.700000000000003,-3367.9177344219056
5.75e-6,23.700000000000003,-3377.896879317002
6e-6,23.700000000000003,-3388.7260030054144
6.2499999999999995e-6,23.700000000000003,-3400.335722313205
6.5e-6,23.700000000000003,-3412.6648212521704
6.75e-6,23.700000000000003,-3425.6590174417684
7e-6,23.700000000000003,-3439.2699529845618
7.25e-6,23.700000000000003,-3453.454362498486
7.499999999999999e-6,23.700000000000003,-3468.1733822510955
7.75e-6,23.700000000000003,-3483.391972616322
8e-6,23.700000000000003,-3499.078432256373
8.249999999999999e-6,23.700000000000003,-3515.203987080216
8.5e-6,23.700000000000003,-3531.7424405857923
8.75e-6,23.700000000000003,-3548.6698748958484
9e-6,23.700000000000003,-3565.9643939230455
1e-6,23.75,-3594.193206285101
1.2499999999999999e-6,23.75,-3523.9510499425573
1.5e-6,23.75,-3472.0383738074524
1.75e-6,23.75,-3432.7748261102556
2e-6,23.75,-3402.7697430594926
2.25e-6,23.75,-3379.836076991595
2.4999999999999998e-6,23.75,-3362.480527119612
2.75e-6,23.75,-3349.6379827745063
3e-6,23.75,-3340.5220056341122
3.25e-6,23.75,-3334.5353657697233
3.5e-6,23.75,-3331.2138269188895
3.7499999999999997e-6,23.75,-3330.189373044764
4e-6,23.75,-3331.165327267146
4.25e-6,23.75,-3333.8990270865215
4.5e-6,23.75,-3338.1894591011337
4.749999999999999e-6,23.75,-3343.8682414057084
4.9999999999999996e-6,23.75,-3350.792921718806
5.25e-6,23.75,-3358.8419123504514
5.5e-6,23.75,-3367.9106045367475
5.75e-6,23.75,-3377.908347223623
6e-6,23.75,-3388.7560693177907
6.2499999999999995e-6,23.75,-3400.384387645537
6.5e-6,23.75,-3412.732086218437
6.75e-6,23.75,-3425.744882656526
7e-6,23.75,-3439.3744190618518
7.25e-6,23.75,-3453.577430052603
7.499999999999999e-6,23.75,-3468.3150518963507
7.75e-6,23.75,-3483.552244967192
8e-6,23.75,-3499.257307927022
8.249999999999999e-6,23.75,-3515.40146668519
8.5e-6,23.75,-3531.9585247394125
8.75e-6,23.75,-3548.9045642128117
9e-6,23.75,-3566.2176890176024
1e-6,23.8,-3593.8531262238275
1.2499999999999999e-6,23.8,-3523.629485385849
1.5e-6,23.8,-3471.735325367415
1.75e-6,23.8,-3432.49029439919
2e-6,23.8,-3402.503728689396
2.25e-6,23.8,-3379.588580574837
2.4999999999999998e-6,23.8,-3362.2515492686803
2.75e-6,23.8,-3349.4275241016153
3e-6,23.8,-3340.3300667514204
3.25e-6,23.8,-3334.361947289892
3.5e-6,23.8,-3331.058929454171
3.7499999999999997e-6,23.8,-3330.0529972077006
4e-6,23.8,-3331.047473670455
4.25e-6,23.8,-3333.799696342312
4.5e-6,23.8,-3338.1086518221337
4.749999999999999e-6,23.8,-3343.805958204676
4.9999999999999996e-6,23.8,-3350.749163208324
5.25e-6,23.8,-3358.8166791430112
5.5e-6,23.8,-3367.9038972450303
5.75e-6,23.8,-3377.920166460361
6e-6,23.8,-3388.7864156956916
6.2499999999999995e-6,23.8,-3400.433261777516
6.5e-6,23.8,-3412.799488717186
6.75e-6,23.8,-3425.8308141349057
7e-6,23.8,-3439.4788801326767
7.25e-6,23.8,-3453.7004213287423
7.499999999999999e-6,23.8,-3468.45657399098
7.75e-6,23.8,-3483.7122984929692
8e-6,23.8,-3499.435893496942
8.249999999999999e-6,23.8,-3515.598584912564
8.5e-6,23.8,-3532.174176237045
8.75e-6,23.8,-3549.1387495939507
9e-6,23.8,-3566.4704088952412
1e-6,23.85,-3593.5147439638745
1.2499999999999999e-6,23.85,-3523.309547657367
1.5e-6,23.85,-3471.4338327812047
1.75e-6,23.85,-3432.207247565969
2e-6,23.85,-3402.2391282202134
2.25e-6,23.85,-3379.3424270805963
2.4999999999999998e-6,23.85,-3362.023843359978
2.75e-6,23.85,-3349.218266389629
3e-6,23.85,-3340.1392578472014
3.25e-6,23.85,-3334.189587804373
3.5e-6,23.85,-3330.9050199985363
3.7499999999999997e-6,23.85,-3329.9175383928214
4e-6,23.85,-3330.9304661074507
4.25e-6,23.85,-3333.701140642543
4.5e-6,23.85,-3338.0285485966724
4.749999999999999e-6,23.85,-3343.7443080646435
4.9999999999999996e-6,23.85,-3350.7059667647923
5.25e-6,23.85,-3358.791937007473
5.5e-6,23.85,-3367.897610028802
5.75e-6,23.85,-3377.932334774726
6e-6,23.85,-3388.817040152056
6.2499999999999995e-6,23.85,-3400.4823429871412
6.5e-6,23.85,-3412.8670272915797
6.75e-6,23.85,-3425.9168106854095
7e-6,23.85,-3439.583335270925
7.25e-6,23.85,-3453.8233356661867
7.499999999999999e-6,23.85,-3468.597948139162
7.75e-6,23.85,-3483.872133063554
8e-6,23.85,-3499.6141891013212
8.249999999999999e-6,23.85,-3515.7953421626
8.5e-6,23.85,-3532.3893957442942
8.75e-6,23.85,-3549.372431970113
9e-6,23.85,-3566.7225547519847
1e-6,23.9,-3593.178052260504
1.2499999999999999e-6,23.9,-3522.991229776331
1.5e-6,23.9,-3471.1338893319216
1.75e-6,23.9,-3431.9256791580146
2e-6,23.9,-3401.9759354628313
2.25e-6,23.9,-3379.097610583354
2.4999999999999998e-6,23.9,-3361.7974037326135
2.75e-6,23.9,-3349.0102042416065
3e-6,23.9,-3339.949573788207
3.25e-6,23.9,-3334.0182824437957
3.5e-6,23.9,-3330.752093946211
3.7499999999999997e-6,23.9,-3329.7829922583774
4e-6,23.9,-3330.8143005006496
4.25e-6,23.9,-3333.6033561731488
4.5e-6,23.9,-3337.9491458745265
4.749999999999999e-6,23.9,-3343.683287699456
4.9999999999999996e-6,23.9,-3350.663329366666
5.25e-6,23.9,-3358.767683186025
5.5e-6,23.9,-3367.8917403940573
5.75e-6,23.9,-3377.944849936529
6e-6,23.9,-3388.8479407204377
6.2499999999999995e-6,23.9,-3400.5316295722228
6.5e-6,23.9,-3412.9347005032387
6.75e-6,23.9,-3426.002871133895
7e-6,23.9,-3439.6877835661635
7.25e-6,23.9,-3453.946172418475
7.499999999999999e-6,23.9,-3468.7391739584937
7.75e-6,23.9,-3484.031748560282
8e-6,23.9,-3499.7921948856074
8.249999999999999e-6,23.9,-3515.991738844491
8.5e-6,23.9,-3532.604183934426
8.75e-6,23.9,-3549.605612278637
9e-6,23.9,-3566.974127789405
1e-6,23.950000000000003,-3592.8430439158583
1.2499999999999999e-6,23.950000000000003,-3522.6745248073776
1.5e-6,23.950000000000003,-3470.83548834691
1.75e-6,23.950000000000003,-3431.6455827649534
2e-6,23.950000000000003,-3401.714144269819
2.25e-6,23.950000000000003,-3378.854125198591
2.4999999999999998e-6,23.950000000000003,-3361.5722247641693
2.75e-6,23.950000000000003,-3348.803332297679
3e-6,23.950000000000003,-3339.761009477031
3.25e-6,23.950000000000003,-3333.848026373668
3.5e-6,23.950000000000003,-3330.600146725354
3.7499999999999997e-6,23.950000000000003,-3329.6493544953255
4e-6,23.950000000000003,-3330.6989728034314
4.25e-6,23.950000000000003,-3333.5063391503
4.5e-6,23.950000000000003,-3337.8704401344376
4.749999999999999e-6,23.950000000000003,-3343.6228938505124
4.9999999999999996e-6,23.950000000000003,-3350.6212480175113
5.25e-6,23.950000000000003,-3358.7439149450533
5.5e-6,23.950000000000003,-3367.8862858698462
5.75e-6,23.950000000000003,-3377.9577097376737
6e-6,23.950000000000003,-3388.8791154555083
6.2499999999999995e-6,23.950000000000003,-3400.581119849702
6.5e-6,23.950000000000003,-3413.002506932088
6.75e-6,23.950000000000003,-3426.0889943224943
7e-6,23.950000000000003,-3439.7922241234037
7.25e-6,23.950000000000003,-3454.068930953098
7.499999999999999e-6,23.950000000000003,-3468.88025107919
7.75e-6,23.950000000000003,-3484.1911448760484
8e-6,23.950000000000003,-3499.9699110051833
8.249999999999999e-6,23.950000000000003,-3516.1877753767903
8.5e-6,23.950000000000003,-3532.8185414882973
8.75e-6,23.950000000000003,-3549.838291463152
9e-6,23.950000000000003,-3567.225129213325
1e-6,24,-3592.5097117783353
1.2499999999999999e-6,24,-3522.359425860431
1.5e-6,24,-3470.538623197205
1.75e-6,24,-3431.366952019244
2e-6,24,-3401.4537485347223
2.25e-6,24,-3378.6119650810942
2.4999999999999998e-6,24,-3361.3483008709236
2.75e-6,24,-3348.5976452355158
3e-6,24,-3339.573559852791
3.25e-6,24,-3333.6788147942325
3.5e-6,24,-3330.449173797645
3.7499999999999997e-6,24,-3329.516620826168
4e-6,24,-3330.584479000024
4.25e-6,24,-3333.410085819524
4.5e-6,24,-3337.7924278833025
4.749999999999999e-6,24,-3343.5631232860756
4.9999999999999996e-6,24,-3350.5797197469765
5.25e-6,24,-3358.720629575492
5.5e-6,24,-3367.8812440083198
5.75e-6,24,-3377.970911991561
6e-6,24,-3388.910562431769
6.2499999999999995e-6,24,-3400.6308121558727
6.5e-6,24,-3413.0704451753345
6.75e-6,24,-3426.1751791102065
7e-6,24,-3439.8966560628683
7.25e-6,24,-3454.1916106516774
7.499999999999999e-6,24,-3469.0211791442325
7.75e-6,24,-3484.350321915007
8e-6,24,-3500.1473376257495
8.249999999999999e-6,24,-3516.383452186187
8.5e-6,24,-3533.032469094202
8.75e-6,24,-3550.070470472945
9e-6,24,-3567.4755602348296
1e-6,24.05,-3592.1780487425613
1.2499999999999999e-6,24.05,-3522.045926090193
1.5e-6,24.05,-3470.2432872975573
1.75e-6,24.05,-3431.0897805955674
2e-6,24.05,-3401.1947421924856
2.25e-6,24.05,-3378.37112442565
2.4999999999999998e-6,24.05,-3361.1256265074903
2.75e-6,24.05,-3348.393137769626
3e-6,24.05,-3339.387219889972
3.25e-6,24.05,-3333.5106429400225
3.5e-6,24.05,-3330.299170657566
3.7499999999999997e-6,24.05,-3329.384787005943
4e-6,24.05,-3330.4708151049513
4.25e-6,24.05,-3333.3145924554165
4.5e-6,24.05,-3337.71510565578
4.749999999999999e-6,24.05,-3343.5039728009738
4.9999999999999996e-6,24.05,-3350.5387416097738
5.25e-6,24.05,-3358.6978243920244
5.5e-6,24.05,-3367.876612384515
5.75e-6,24.05,-3377.9844545329743
6e-6,24.05,-3388.942279744532
6.2499999999999995e-6,24.05,-3400.680704845678
6.5e-6,24.05,-3413.1385138481196
6.75e-6,24.05,-3426.2614243718936
7e-6,24.05,-3440.0010785195327
7.25e-6,24.05,-3454.314210909191
7.499999999999999e-6,24.05,-3469.1619578089108
7.75e-6,24.05,-3484.509279592587
8e-6,24.05,-3500.324474922447
8.249999999999999e-6,24.05,-3516.578769708136
8.5e-6,24.05,-3533.2459674475895
8.75e-6,24.05,-3550.3021502640595
9e-6,24.05,-3567.725422069779
1e-6,24.1,-3591.8480477487965
1.2499999999999999e-6,24.1,-3521.7340186953948
1.5e-6,24.1,-3469.949474105486
1.75e-6,24.1,-3430.814062210334
2e-6,24.1,-3400.9371192179397
2.25e-6,24.1,-3378.131597465634
2.4999999999999998e-6,24.1,-3360.9041961663775
2.75e-6,24.1,-3348.189804651544
3e-6,24.1,-3339.201984598701
3.25e-6,24.1,-3333.343506079955
3.5e-6,24.1,-3330.150132832675
3.7499999999999997e-6,24.1,-3329.253848820596
4e-6,24.1,-3330.357977163331
4.25e-6,24.1,-3333.2198553617045
4.5e-6,24.1,-3337.638470014299
4.749999999999999e-6,24.1,-3343.445439216053
4.9999999999999996e-6,24.1,-3350.4983106858385
5.25e-6,24.1,-3358.6754967335223
5.5e-6,24.1,-3367.872388595495
5.75e-6,24.1,-3377.998335218264
6e-6,24.1,-3388.9742655085333
6.2499999999999995e-6,24.1,-3400.7307962928485
6.5e-6,24.1,-3413.2067115829755
6.75e-6,24.1,-3426.347728999001
7e-6,24.1,-3440.1054906436207
7.25e-6,24.1,-3454.4367311347332
7.499999999999999e-6,24.1,-3469.3025867404954
7.75e-6,24.1,-3484.6680178350807
8e-6,24.1,-3500.5013230804652
8.249999999999999e-6,24.1,-3516.773728386597
8.5e-6,24.1,-3533.459037251261
8.75e-6,24.1,-3550.5333317976456
9e-6,24.1,-3567.97471593807
1e-6,24.15,-3591.519701782375
1.2499999999999999e-6,24.15,-3521.4236969186586
1.5e-6,24.15,-3469.657177121213
1.75e-6,24.15,-3430.5397906210646
2e-6,24.15,-3400.6808736262556
2.25e-6,24.15,-3377.8933784741125
2.4999999999999998e-6,24.15,-3360.6840043777656
2.75e-6,24.15,-3347.9876406684075
3e-6,24.15,-3339.0178490240364
3.25e-6,24.15,-3333.177399516314
3.5e-6,24.15,-3330.0020558829096
3.7499999999999997e-6,24.15,-3329.1238020875244
4e-6,24.15,-3330.245961249841
4.25e-6,24.15,-3333.125870870742
4.5e-6,24.15,-3337.562517548789
4.749999999999999e-6,24.15,-3343.3875193787667
4.9999999999999996e-6,24.15,-3350.4584240797826
5.25e-6,24.15,-3358.653643961859
5.5e-6,24.15,-3367.8685702613348
5.75e-6,24.15,-3378.012551924559
6e-6,24.15,-3389.0065178583172
6.2499999999999995e-6,24.15,-3400.781084889372
6.5e-6,24.15,-3413.275037029391
6.75e-6,24.15,-3426.4340918984444
7e-6,24.15,-3440.209891599247
7.25e-6,24.15,-3454.559170750062
7.499999999999999e-6,24.15,-3469.4430656186755
7.75e-6,24.15,-3484.8265365796447
8e-6,24.15,-3500.677882294521
8.249999999999999e-6,24.15,-3516.9683286735667
8.5e-6,24.15,-3533.671679214609
8.75e-6,24.15,-3550.764016040803
9e-6,24.15,-3568.22344306454
1e-6,24.200000000000003,-3591.193003873589
1.2499999999999999e-6,24.200000000000003,-3521.1149540467773
1.5e-6,24.200000000000003,-3469.366389887414
1.75e-6,24.200000000000003,-3430.2669596264395
2e-6,24.200000000000003,-3400.425999472463
2.25e-6,24.200000000000003,-3377.6564617620943
2.4999999999999998e-6,24.200000000000003,-3360.465045708811
2.75e-6,24.200000000000003,-3347.7866406439534
3e-6,24.200000000000003,-3338.834808245474
3.25e-6,24.200000000000003,-3333.012318585012
3.5e-6,24.200000000000003,-3329.8549354003144
3.7499999999999997e-6,24.200000000000003,-3328.9946426550814
4e-6,24.200000000000003,-3330.1347634689273
4.25e-6,24.200000000000003,-3333.032635343035
4.5e-6,24.200000000000003,-3337.487244875821
4.749999999999999e-6,24.200000000000003,-3343.330210162224
4.9999999999999996e-6,24.200000000000003,-3350.419078921174
5.25e-6,24.200000000000003,-3358.6322634626945
5.5e-6,24.200000000000003,-3367.86515502351
5.75e-6,24.200000000000003,-3378.027102549645
6e-6,24.200000000000003,-3389.03903494819
6.2499999999999995e-6,24.200000000000003,-3400.8315690457234
6.5e-6,24.200000000000003,-3413.343488853963
6.75e-6,24.200000000000003,-3426.520511993217
7e-6,24.200000000000003,-3440.3142805660123
7.25e-6,24.200000000000003,-3454.6815291907756
7.499999999999999e-6,24.200000000000003,-3469.5833941350925
7.75e-6,24.200000000000003,-3484.984835773778
8e-6,24.200000000000003,-3500.8541527686016
8.249999999999999e-6,24.200000000000003,-3517.162571029442
8.5e-6,24.200000000000003,-3533.8838940541623
8.75e-6,24.200000000000003,-3550.9942039662296
9e-6,24.200000000000003,-3568.471604678022
1e-6,24.25,-3590.8679470971824
1.2499999999999999e-6,24.25,-3520.8077834091328
1.5e-6,24.25,-3469.077105988718
1.75e-6,24.25,-3429.9955630662835
2e-6,24.25,-3400.172490850546
2.25e-6,24.25,-3377.4208416788038
2.4999999999999998e-6,24.25,-3360.2473147639034
2.75e-6,24.25,-3347.5867994372866
3e-6,24.25,-3338.6528573772475
3.25e-6,24.25,-3332.848258655025
3.5e-6,24.25,-3329.708767008803
3.7499999999999997e-6,24.25,-3328.8663664020587
4e-6,24.25,-3330.0243799547006
4.25e-6,24.25,-3332.9401451674967
4.5e-6,24.25,-3337.412648639274
4.749999999999999e-6,24.25,-3343.2735084649576
4.9999999999999996e-6,24.25,-3350.3802723634726
5.25e-6,24.25,-3358.611352644664
5.5e-6,24.25,-3367.86214054562
5.75e-6,24.25,-3378.0419850122557
6e-6,24.25,-3389.071814951435
6.2499999999999995e-6,24.25,-3400.8822471902276
6.5e-6,24.25,-3413.412065740296
6.75e-6,24.25,-3426.606988221583
7e-6,24.25,-3440.418656737022
7.25e-6,24.25,-3454.803805904865
7.499999999999999e-6,24.25,-3469.7235719930127
7.75e-6,24.25,-3485.142915375914
8e-6,24.25,-3501.0301347156073
8.249999999999999e-6,24.25,-3517.356455922021
8.5e-6,24.25,-3534.095682493137
8.75e-6,24.25,-3551.223896552098
9e-6,24.25,-3568.7192020116768
1e-6,24.3,-3590.5445245717833
1.2499999999999999e-6,24.3,-3520.5021783784514
1.5e-6,24.3,-3468.7893190509976
1.75e-6,24.3,-3429.725594820293
2e-6,24.3,-3399.920341894731
2.25e-6,24.3,-3377.1865126115117
2.4999999999999998e-6,24.3,-3360.030806183779
2.75e-6,24.3,-3347.388111943113
3e-6,24.3,-3338.4719915673422
3.25e-6,24.3,-3332.6852151283542
3.5e-6,24.3,-3329.563546364082
3.7499999999999997e-6,24.3,-3328.7389692378747
4e-6,24.3,-3329.9148068697896
4.25e-6,24.3,-3332.848396760866
4.5e-6,24.3,-3337.3387255095963
4.749999999999999e-6,24.3,-3343.2174112111516
4.9999999999999996e-6,24.3,-3350.3420015843053
5.25e-6,24.3,-3358.5909089393863
5.5e-6,24.3,-3367.8595245126817
5.75e-6,24.3,-3378.0571972508897
6e-6,24.3,-3389.104856060888
6.2499999999999995e-6,24.3,-3400.933117769265
6.5e-6,24.3,-3413.4807663879037
6.75e-6,24.3,-3426.6935195371857
7e-6,24.3,-3440.5230193194275
7.25e-6,24.3,-3454.926000353446
7.499999999999999e-6,24.3,-3469.8635989070062
7.75e-6,24.3,-3485.300775354452
8e-6,24.3,-3501.205828357968
8.249999999999999e-6,24.3,-3517.5499838275578
8.5e-6,24.3,-3534.3070452609386
8.75e-6,24.3,-3551.453094781916
9e-6,24.3,-3568.966236302627
1e-6,24.35,-3590.222729459986
1.2499999999999999e-6,24.35,-3520.1981323696295
1.5e-6,24.35,-3468.503022741868
1.75e-6,24.35,-3429.4570488081285
2e-6,24.35,-3399.669546776545
2.25e-6,24.35,-3376.953468984646
2.4999999999999998e-6,24.35,-3359.8155146454615
2.75e-6,24.35,-3347.190573090702
3e-6,24.35,-3338.2922059979487
3.25e-6,24.35,-3332.5231834393103
3.5e-6,24.35,-3329.4192691527755
3.7499999999999997e-6,24.35,-3328.6124471016506
4e-6,24.35,-3329.806040406217
4.25e-6,24.35,-3332.7573865670456
4.5e-6,24.35,-3337.265472183228
4.749999999999999e-6,24.35,-3343.1619153496476
4.9999999999999996e-6,24.35,-3350.3042637852104
5.25e-6,24.35,-3358.570929800353
5.5e-6,24.35,-3367.857304631259
5.75e-6,24.35,-3378.072737224691
6e-6,24.35,-3389.1381564875715
6.2499999999999995e-6,24.35,-3400.9841792464063
6.5e-6,24.35,-3413.5495895133463
6.75e-6,24.35,-3426.7801049086374
7e-6,24.35,-3440.6273675348807
7.25e-6,24.35,-3455.048112010382
7.499999999999999e-6,24.35,-3470.003474603248
7.75e-6,24.35,-3485.4584156880646
8e-6,24.35,-3501.3812339268097
8.249999999999999e-6,24.35,-3517.743155229664
8.5e-6,24.35,-3534.517983094152
8.75e-6,24.35,-3551.681799644124
9e-6,24.35,-3569.2127087919657
1e-6,24.4,-3589.9025549677262
1.2499999999999999e-6,24.4,-3519.8956388394186
1.5e-6,24.4,-3468.218210769449
1.75e-6,24.4,-3429.1899189892306
2e-6,24.4,-3399.4200997069784
2.25e-6,24.4,-3376.7217052603105
2.4999999999999998e-6,24.4,-3359.601434862172
2.75e-6,24.4,-3346.994177844163
3e-6,24.4,-3338.1134958843904
